id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3509878,"2-3 Bed ""HISTORIC MODERN"" nr Valencia & Dolores Pk",4152942,Clare,,Mission,37.76048,-122.42223,Entire home/apt,207,30,23,9/30/2023,0.17,7,179,0,
3512817,Room in Sunny Condo - Diamond Hts.,14766201,Tom,,Diamond Heights,37.746113,-122.443748,Private room,80,30,0,,,1,243,0,STR-0002494
3520817,Luxurious Home With Expansive Views,13754306,Randolph Spencer,,Castro/Upper Market,37.75651,-122.42785,Entire home/apt,865,30,39,8/8/2016,0.29,1,335,0,
3563261,Charming Noe Valley Flat w/ Terrace,9699999,William Charles,,Noe Valley,37.75333,-122.42661,Entire home/apt,100,30,70,5/24/2025,0.52,1,305,2,
3569985,Sunny 3 bed 1 Bath penthouse lush garden balcony,330231,Richard,,Bernal Heights,37.74234,-122.42355,Entire home/apt,175,30,4,8/15/2025,0.2,9,321,2,
3571735,*Updated - Bright Private Furnished Room Upstairs,4191595,Lawrence,,Bernal Heights,37.73647,-122.42494,Private room,,30,37,5/2/2025,0.29,5,275,4,
3655811,Furnished 1 Bedroom in the Best Location,13832870,International,,Russian Hill,37.79941,-122.41859,Entire home/apt,133,30,12,12/20/2023,0.09,21,335,0,
3664261,Quiet 2BR in Heart of SF,2555455,Max,,Castro/Upper Market,37.76714,-122.43748,Entire home/apt,273,2,379,8/15/2025,2.93,2,83,46,STR-0000006
3672198,Bright 1-bedroom penthouse with great views,10839658,Emmanuel,,Russian Hill,37.79688,-122.42296,Entire home/apt,120,30,137,8/16/2025,1.02,1,321,6,City registration pending
3689632,Union Square Luxury Suite 201,18780326,Eleanor,,Downtown/Civic Center,37.78788,-122.41146,Private room,192,30,20,8/5/2017,0.15,1,362,0,
3697738,Luxe Remodeled Victorian Home in Cole Valley,837274,Jay Ping,,Haight Ashbury,37.7694,-122.44749,Entire home/apt,260,30,31,7/23/2025,0.26,2,270,4,
3712976,"Quiet, Elegant, Everything You Need",1518236,Regina,,Glen Park,37.73896,-122.42644,Entire home/apt,220,30,40,6/21/2025,0.3,1,283,4,City registration pending
3716504,The Buddha Room in 1906 SF Victorian,4843181,Nancy,,Mission,37.749,-122.42244,Private room,79,5,200,8/5/2025,1.48,3,246,18,2022-009455STR
3719923,The Gold Room & Santa Marie in SF,6081814,Nancy,,Noe Valley,37.74348,-122.4261,Private room,78,3,86,7/28/2025,0.64,2,24,12,STR-0001272
3720392,Golden Gate Apex Hideaway,5020218,Kelly,,Inner Sunset,37.75975,-122.46579,Entire home/apt,144,3,546,8/27/2025,4.07,3,41,54,STR-0000713
3721927,Upscale Golden Gate Studio Primo,5020218,Kelly,,Inner Sunset,37.75893,-122.46496,Entire home/apt,171,3,605,8/18/2025,4.48,3,50,58,STR-0000713
3727061,Beautiful 3 bedroom apartment,6334749,Tim,,Mission,37.75321,-122.41688,Entire home/apt,503,30,122,4/11/2018,0.9,2,365,0,“City application pending”
3743219,"Noe Valley Flat, Spacious and Sunny",19145158,Meleah,,Noe Valley,37.75113,-122.43925,Entire home/apt,140,30,18,5/30/2025,0.17,1,276,3,
3755730,Week or month rate next to bus,787947,Jennifer,,Pacific Heights,37.78852,-122.44361,Private room,,30,6,10/7/2021,0.05,1,0,0,
3757966,Cozy Quiet Gorgeous Cole Valley Apt,17088398,Margaret,,Haight Ashbury,37.76394,-122.45119,Entire home/apt,208,30,56,7/29/2025,0.42,1,221,6,
3759368,"Charming, Private Castro Garden Apt",17120264,,,Castro/Upper Market,37.76685,-122.43499,Entire home/apt,165,3,527,8/4/2025,3.91,1,225,35,2022-009299STR
3761446,Amazing Large Central Flat,8056326,Rob,,Nob Hill,37.7904,-122.41357,Entire home/apt,670,2,121,8/15/2025,0.98,1,336,18,STR-0003768
3775090,Charming Marina Apt,3602979,Molly,,Marina,37.80192,-122.43097,Entire home/apt,,30,10,10/12/2016,0.07,1,0,0,
3780418,Modern Studio w/Quiet Courtyard + Private Entrance,16440881,Raveevarn,,South of Market,37.77613,-122.41531,Entire home/apt,108,2,548,8/29/2025,4.09,1,260,46,STR-0000047
3808193,Quiet Inner Sunset Apartment in Edwardian House,397255,James,,Inner Sunset,37.76315,-122.47293,Entire home/apt,135,30,45,5/31/2025,0.34,1,156,4,
3811916,Separate entrance Castro Studio,19595581,Amanda,,Noe Valley,37.7548,-122.43413,Private room,106,3,429,8/25/2025,3.23,1,112,40,2015-003096STR
3812931,Chic Urban Stay with View - Walk to Shops & Eats,19604086,Carter,,Potrero Hill,37.7551,-122.40249,Entire home/apt,,30,137,7/12/2025,1.02,1,77,6,
3826407,"Sunny, Spacious 3BR with a Great View",330231,Richard,,Bernal Heights,37.74427,-122.42386,Entire home/apt,186,30,10,8/2/2025,0.19,9,359,1,
3882632,Best hip central area,3895812,Fakhry,,Western Addition,37.77285,-122.43068,Private room,59,30,3,10/25/2014,0.02,7,122,0,
3883252,Private studio in the sunny Mission w/Fast Wifi!,5162952,Lauren,,Mission,37.76837,-122.42465,Entire home/apt,,4,289,7/17/2024,2.15,1,0,0,STR-0000471
3895335,Bright Beautiful Bernal Bedroom,1525506,Valerie,,Bernal Heights,37.7369,-122.41421,Private room,,30,8,10/22/2015,0.06,1,0,0,
3906145,Beautiful loft central hip area,3895812,Fakhry,,Western Addition,37.77233,-122.43222,Private room,68,30,2,10/18/2014,0.01,7,365,0,
3907307,"Sweet spot in the Haight, central",3895812,Fakhry,,Western Addition,37.77095,-122.43054,Private room,86,30,0,,,7,365,0,
3994686,Modern Potrero Hill Apartment with a Patio,10374314,Dave,,Potrero Hill,37.76241,-122.3972,Entire home/apt,450,3,130,8/23/2025,0.98,1,49,17,STR-0007104
4022209,Hotel Pac Hgts King Free Car Park#B,20850212,Young,,Pacific Heights,37.79727,-122.42396,Private room,148,1,192,7/13/2025,1.46,16,268,13,FY 2017-18
4022990,Hotel Pac Hgts 2 Bed Free Car ParkB,20850212,Young,,Pacific Heights,37.79702,-122.42433,Private room,149,1,373,5/14/2025,2.82,16,268,5,FY 2017-18
4023585,Warm cozy home near coast & easy access to all sf.,131802738,Doris,,Ocean View,37.72046,-122.45773,Entire home/apt,150,30,31,8/20/2024,0.23,2,348,0,
4026354,Cozy 2 BR + Nice Ocean View+parking,20860681,Lai Ha,,Parkside,37.74486,-122.49064,Entire home/apt,,2,557,9/1/2025,4.2,1,61,50,STR-0004605
4059549,Hotel Pac Hgts 2 Bed Free Car ParkC,20850212,Young,,Marina,37.7993,-122.42534,Private room,150,1,365,3/22/2025,2.76,16,268,2,FY 2017-18
4068598,San Francisco Mid Century Modern with Views,7270890,Kristin,,Bayview,37.73751,-122.38526,Entire home/apt,151,30,163,9/6/2022,1.45,1,89,0,STR-0001452
4093967,"Garden Suite, Magical Garden+OMG Views/Outdoor Tub",21235826,Jean Caroline,,Bernal Heights,37.743557,-122.409401,Private room,237,2,334,6/25/2025,2.53,2,304,5,STR-0000478
4097700,SWEET Suite BAKER Street hosted by Sweet Caroline,3594968,Caroline,,Marina,37.79717,-122.44547,Entire home/apt,188,4,78,8/4/2025,0.81,1,342,12,2024-006540STR
4100473,Large Alamo Square One Bedroom apt,8860167,William,,Western Addition,37.774849,-122.436317,Entire home/apt,120,30,62,4/22/2023,0.47,1,331,0,City registration pending
4103906,"View house 1 Room 1 B, Potrero Hill, easy parking",4221614,Rys Family,,Potrero Hill,37.75957,-122.40587,Entire home/apt,,30,1,9/22/2014,0.01,3,0,0,STR-0001195
4105892,Spacious Room/OMG Views/Outdoor Tub,21235826,Jean Caroline,,Bernal Heights,37.743523,-122.409355,Private room,244,2,268,6/19/2025,2.07,2,304,16,STR-0000478
4106442,Cozy SF Garden Apt/ Private Patio 31 days +,21269104,Samantha,,Mission,37.75324,-122.41823,Entire home/apt,115,30,166,1/31/2025,1.25,1,312,1,City registration pending
4110344,Hotel Pac Hgts Queen Free Car ParkA,20850212,Young,,Pacific Heights,37.79737,-122.42382,Private room,120,1,401,8/15/2025,3.03,16,328,27,416468
4144343,Large Victorian in the Mission,21499033,Jennifer,,Mission,37.75112,-122.41533,Entire home/apt,,30,1,12/21/2014,0.01,2,0,0,
4152054,Ocean Front Surf & Sandy Beach View,21542156,Susan,,Outer Richmond,37.77314,-122.51246,Entire home/apt,,30,0,,,1,0,0,
4157192,Hilltop House Guest Suite with Stunning View,8990678,Wei,,Bernal Heights,37.74429,-122.4084,Entire home/apt,150,30,28,2/2/2025,0.22,2,117,2,
4157431,Spacious 1 BR / 1 BA Living in Russian Hill,21573904,Sultan,,Russian Hill,37.79767,-122.41866,Entire home/apt,127,30,67,8/9/2025,0.5,1,248,5,
4184406,Sunny Victorian - Bay Window Room,742560,Brian,,Castro/Upper Market,37.76866,-122.42858,Private room,,3,243,8/11/2025,1.84,3,0,7,STR-0005730
4191242,"Top of the Telegraph Hill,  1 BR",6390702,Leo & Veronika,,North Beach,37.80021,-122.40509,Entire home/apt,115,30,118,6/16/2025,0.89,3,267,3,
4243837,Beach Cottage,21915488,Mary,,Outer Sunset,37.75714,-122.5082,Entire home/apt,216,4,99,8/11/2025,0.75,1,29,13,STR-0000188
4250927,Peaceful Noe Home with Office and Patio by 24th Street,22058927,Andrew Michael,,Noe Valley,37.7499,-122.43774,Entire home/apt,260,30,83,1/12/2025,0.63,1,179,3,
4252808,"Charming Garden Apartment, Steps From The Beach",3059177,Heather,,Outer Sunset,37.75859,-122.50797,Entire home/apt,134,2,628,11/30/2024,5.36,1,24,18,2023-007179STR
4269254,Perfect getaway near Japantown,12798531,Marjorie,,Western Addition,37.78355,-122.43062,Entire home/apt,157,3,586,8/17/2025,4.43,1,335,53,2024-000740STR
4277696,Centrally Located Victorian Smart Home Share,15673074,Brian,,Mission,37.76931,-122.42319,Private room,,4,18,6/20/2018,0.14,2,0,0,STR-0000736
4280408,"Oasis to relax, Sunny with Surrounding Views",11527863,Louise,,Pacific Heights,37.79273,-122.43549,Private room,160,2,86,8/15/2025,0.65,2,270,5,2023-007916STR
4287481,"Spacious Apt, Golden Gate Park/UCSF, Parking Incl",357468,Rumesha,,Outer Sunset,37.76134,-122.48304,Entire home/apt,152,2,481,8/15/2025,3.64,1,235,35,STR-0005030
4302138,"Ultra-modern, luxury apt in Central Richmond Dist",19799378,Jeff,,Inner Richmond,37.78299,-122.47593,Entire home/apt,125,30,19,7/24/2025,0.43,1,335,6,
4305042,Welcome To Your Perfect San Francisco Getaway,22347599,Joel,,West of Twin Peaks,37.74215,-122.4575,Entire home/apt,170,3,314,7/29/2025,2.42,1,222,21,STR-0004648
4335379,Cozy SF Glen Park 3BR/2BA home with a view,22510974,Mike,,Glen Park,37.73724,-122.4382,Entire home/apt,,30,1,7/20/2025,0.68,1,0,1,
4343722,1 BR w  Rooftop Deck & Gym - SF Life Real Estate,1257432,San Francisco Life,,Downtown/Civic Center,37.77668,-122.42107,Entire home/apt,172,30,17,6/30/2024,0.14,29,337,0,
4359078,Hotel Pac Hgts 2 Bed Free Car ParkD,20850212,Young,,Pacific Heights,37.79702,-122.4241,Private room,150,1,448,8/17/2025,3.39,16,321,10,FY 2017-18
4378102,"Beautiful, central,hip area Haight",3895812,Fakhry,,Western Addition,37.77069,-122.4324,Private room,68,30,0,,,7,180,0,
4402199,Chic Jr. Studio Pacific Heights Victorian Home-pvt,20169016,Springer,,Western Addition,37.78736,-122.44512,Private room,228,1,316,8/25/2025,2.57,5,293,45,STR-0003899
4416566,Spacious 1BR w/ Panoramic Views and Terrace,19935364,James,,Noe Valley,37.74567,-122.43227,Entire home/apt,141,30,31,6/21/2025,0.25,2,304,3,
4417901,Queen Bed Private Room @Fun & Social Hostel#1,22931450,Kevin,,North Beach,37.79939,-122.40576,Private room,115,1,210,7/6/2025,1.59,5,316,19,933345
4422501,Lower Pac Heights Victorian Home,12988140,Jonathan,,Western Addition,37.78863,-122.42882,Entire home/apt,1250,2,19,8/4/2024,0.15,1,358,0,STR-0001120
4429475,Two blocks from UCSF - newly renovated home,356625,Mike,,Inner Sunset,37.76405,-122.45414,Entire home/apt,,4,107,8/24/2025,0.82,1,6,11,STR-0004986
4429527,Cozy & quiet 1BR in West Portal,7813710,Selim,,West of Twin Peaks,37.73772,-122.46597,Entire home/apt,132,2,150,8/4/2025,1.19,1,302,11,STR-0005843
4445540,"Sophisticated, Moody 1 BD/1 BA Apt w/ City Views",23071835,Jason,,Twin Peaks,37.75745,-122.44518,Entire home/apt,159,30,56,2/28/2025,0.45,3,232,2,
4470873,Peace House In-Law,23195770,Celia,,Western Addition,37.77725,-122.44567,Entire home/apt,145,30,84,8/31/2024,0.64,4,320,0,STR-0001772
4476390,Executive Suite in Bernal Heights,5215262,John,,Bernal Heights,37.73297,-122.42669,Entire home/apt,100,31,46,8/16/2025,0.35,2,332,2,
4477314,"Classic, grand 3 BR Victorian in Nopa",2040336,Toby,,Haight Ashbury,37.77462,-122.44242,Entire home/apt,,2,76,8/11/2025,0.58,1,0,11,STR-0005575
4500244,Sunny Sweet Mission Dolores Apartment,21195442,Elizabeth,,Mission,37.75602,-122.42324,Entire home/apt,156,30,42,7/1/2025,0.32,1,161,3,
4518031,Dorm Beds at Social SF Hostel #2,22931450,Kevin,,North Beach,37.7991,-122.4048,Shared room,39,1,426,8/19/2025,3.24,5,328,115,933345
4533440,Comfortable Room in Artistic Condo,18818082,Antigone,,Mission,37.7683,-122.42539,Private room,95,3,195,8/1/2025,1.51,2,204,22,STR-0006347
4549330,2 Bedroom apartment in NOPA,475974,Ari,,Haight Ashbury,37.7756,-122.44114,Entire home/apt,,2,166,7/21/2025,1.27,2,2,15,2025-005254STR
4550843,Perfect Garden Apt - Laurel Heights,6341317,John,,Presidio Heights,37.78361,-122.45416,Entire home/apt,99,30,28,12/1/2024,0.22,1,139,3,
4575906,Cozy single bedroom #1,23719876,Mingjing,,Nob Hill,37.79202,-122.42089,Private room,66,30,11,11/23/2024,0.08,37,305,1,
4576076,Nob Hill cozy single bedroom #4,23719876,Mingjing,,Nob Hill,37.79035,-122.42053,Private room,77,30,16,12/13/2016,0.12,37,323,0,
4576288,Wonderful PVT. Room#3,23719876,Mingjing,,Inner Richmond,37.78305,-122.47407,Private room,80,30,15,8/10/2025,0.12,37,283,2,
4576487,Cozy PVT. room in Richmond #2,23719876,Mingjing,,Inner Richmond,37.78384,-122.47591,Private room,80,30,21,1/15/2025,0.16,37,98,2,
4588670,Beautiful Top Floor Studio,11693129,Ashur,,Mission,37.75003,-122.4179,Entire home/apt,,30,14,10/31/2020,0.11,1,0,0,
4597675,* Spacious  Room / Private Bath & Deck*,5026313,Elena,,Western Addition,37.78288,-122.44062,Private room,94,30,16,8/9/2025,0.19,3,152,3,
4598364,* Beautifully Furnished Room with Private Deck*,5026313,Elena,,Western Addition,37.78433,-122.44213,Private room,72,30,10,8/30/2025,0.09,3,122,3,
4607282,SF 2 BDR 1.5 bath Flat w/Ocean Views parking,7895922,Roselyn,,West of Twin Peaks,37.72917,-122.46299,Entire home/apt,375,2,42,8/17/2025,0.34,2,146,8,STR-0005053
4614763,San Fran Zanadu: Private Garden Suite-Parking avlb,75978,Del,,Mission,37.75254,-122.40497,Entire home/apt,211,3,665,8/31/2025,5.1,1,168,62,STR-0004333
4616040,Recent Remodeled Garden Studio Condo Home,10162964,Shelley,,Mission,37.75808,-122.42114,Entire home/apt,218,30,37,8/16/2025,0.29,6,335,3,
4616596,Relax in Style in Mission Victorian’s Serene Garden Studio,21499033,Jennifer,,Mission,37.75044,-122.41588,Entire home/apt,,2,198,2/21/2025,1.51,2,0,12,2020-011738STR
4617719,2BR/1BA Modern w $25/day parking option cars <17ft,8515925,Garland,,Excelsior,37.73074,-122.40882,Entire home/apt,119,2,585,8/15/2025,4.5,1,69,36,STR-0000767
4631873,Hotel Pac Hgts Queen Free Car ParkB,20850212,Young,,Russian Hill,37.7992,-122.42358,Hotel room,,1,451,7/13/2025,3.44,16,260,25,FY 2017-18
4632133,Hotel Pac Hgts King Free Car Park#A,20850212,Young,,Pacific Heights,37.79756,-122.42396,Private room,129,1,227,4/22/2025,1.73,16,268,5,416468
4650391,Venetian Room in San Francisco,4249288,Annria,,Excelsior,37.72729,-122.42926,Private room,90,2,132,8/15/2023,1.02,2,364,0,STR-0001876
4653332,Sunny 1BR Apt in Noe w/ parking,4237211,Nathan,,Noe Valley,37.74509,-122.43105,Entire home/apt,,60,10,2/29/2020,0.08,1,0,0,STR-0001382
4663060,Peaceful Noe Valley private space near everything,10924383,Mark,,Noe Valley,37.74551,-122.43283,Entire home/apt,130,1,557,7/30/2025,4.25,1,57,33,STR-0004706
4701489,SF Hotel Studio: Union Square Gem!,22267033,Jennifer,,Downtown/Civic Center,37.78841,-122.40927,Entire home/apt,299,2,56,7/22/2022,0.43,19,357,0,License not needed per OSTR
4713319,Dogpatch Gem Apt Parking Included!,197237,Lynn,,Potrero Hill,37.76073,-122.39041,Entire home/apt,144,30,26,8/24/2025,0.2,1,180,3,
4718629,Single Small private 1br 1ba no clean fee!,2683422,Josh,,Outer Sunset,37.74631,-122.50614,Entire home/apt,,2,364,8/28/2025,3.76,2,264,39,STR-0006472
4748287,Blue Room retreat.,1776403,Natallia,,Mission,37.75605,-122.4112,Private room,77,30,70,8/16/2025,0.56,5,334,3,STR-0000166
4807817,Best part of bernal,24708935,Dallas,,Bernal Heights,37.7407,-122.42001,Entire home/apt,110,30,41,1/28/2025,0.32,2,179,2,
4825026,Home + Office + Parking + 15 Minutes to Downtown!,204288,Theresa,,Bernal Heights,37.74024,-122.41933,Private room,,30,4,8/1/2019,0.04,1,0,0,STR-0000749
4838843,"Large, Beautiful Flat in Cow Hollow",2917099,Alicia,,Marina,37.79802,-122.44187,Entire home/apt,570,3,116,8/28/2025,0.93,2,197,15,STR-0004524
4879719,Cat-Enabled Country Living in San Francisco,82904,Michael,,Glen Park,37.73708,-122.43535,Entire home/apt,,1,7,7/16/2023,0.06,1,0,0,2024-005151STR
4880988,Gem in the Colorful Castro District,878114,Audrey,,Castro/Upper Market,37.75892,-122.43691,Entire home/apt,,30,6,6/30/2015,0.05,1,0,0,
4887475,Private Two Bed Bunk Bed Room @SF Hostel #1,22931450,Kevin,,Financial District,37.79738,-122.40479,Private room,110,1,160,8/4/2025,1.24,5,326,17,933345
4892016,3 Bed Pac Heights:Free Car PrkingA,20850212,Young,,Pacific Heights,37.79702,-122.42575,Private room,180,1,331,8/7/2025,2.56,16,258,11,FY 2017-18
4896087,Charming Russian Hill - Junior 1BR Basement Apt.,25196982,Nikolas,,Russian Hill,37.80201,-122.41891,Entire home/apt,144,30,158,8/5/2025,1.22,2,81,5,
4897595,Private Bedroom & Bathroom in SF City.,18123914,Gene,,Western Addition,37.78101,-122.4321,Private room,55,30,31,8/3/2024,0.24,1,314,0,
4959980,"2BR Sunset Suite, free SF Zoo passes",25419840,Tali Tatiana,,Outer Sunset,37.75394,-122.48475,Entire home/apt,155,2,543,8/20/2025,4.2,1,65,27,STR-0000400
4962043,"Sunny Home, garden, parking, close to airport",15698216,Brendan,,Bayview,37.73175,-122.39856,Entire home/apt,,1,130,11/4/2024,1,2,0,11,2023-006857STR
4987668,Petite room in a Vegan Mission Penthouse,16382,Mark,,Mission,37.7612,-122.41914,Private room,120,28,289,8/11/2025,2.28,2,157,31,STR-0000277
5005692,Nob Hill cozy single bedroom #3,23719876,Mingjing,,Nob Hill,37.79061,-122.42111,Private room,88,30,27,8/16/2025,0.21,37,324,3,
5025420,Nob Hill cozy single bedroom #5,23719876,Mingjing,,Nob Hill,37.79089,-122.42153,Private room,77,30,8,12/19/2024,0.06,37,351,1,
5027016,Cozy Studio by Beach & Golden Gate Park,25943995,Dan,,Outer Sunset,37.7578,-122.50294,Entire home/apt,100,30,114,8/24/2025,0.89,3,274,3,
5031660,Nob Hill cozy single bedroom #2,23719876,Mingjing,,Nob Hill,37.79258,-122.42105,Private room,88,30,19,2/10/2025,0.16,37,263,1,
5031745,Nob Hill cozy single bedroom #1,23719876,Mingjing,,Nob Hill,37.79234,-122.42127,Private room,120,30,20,6/3/2025,0.17,37,304,1,
5037937,"Large, 3 level, 4 bedroom HOME",4884811,Janet,,West of Twin Peaks,37.73563,-122.45,Entire home/apt,,3,29,11/27/2024,0.23,1,0,1,STR-0002520
5039986,Nob Hill cozy single bedroom #7,23719876,Mingjing,,Nob Hill,37.79264,-122.41945,Private room,120,30,31,8/11/2025,0.24,37,336,1,
5086367,Semi-Circle Modern Room / Private Street Entrance,5026313,Elena,,Western Addition,37.78311,-122.44043,Private room,84,30,18,4/30/2025,0.14,3,143,3,
5094146,Charming Sun-Room with Futon,304426,Abhay,,Noe Valley,37.74238,-122.42959,Private room,,2,219,2/26/2020,1.7,2,0,0,STR-0000261
5114942,WORLDMARK San Francisco,85132,Sanford Sandy,,Chinatown,37.79111,-122.40585,Private room,,2,2,10/25/2018,0.02,15,365,0,421763
5117701,Go from City to Serenity in a Centrally Located Condo,1671976,Stefan,,Nob Hill,37.79483,-122.41032,Entire home/apt,137,30,184,8/2/2025,1.44,3,326,2,City registration pending
5123765,"Historic Marina Flat w/ green view, garage parking",11269874,Derek,,Marina,37.80086,-122.43114,Entire home/apt,250,30,0,,,1,358,0,
5144482,Gorgeous & stylish unit w/parking,8146166,Michelle,,West of Twin Peaks,37.74453,-122.46227,Entire home/apt,139,2,544,8/18/2025,4.35,2,304,48,2022-005893STR
5154242,Private room at San Francisco,26653520,Annie,,Crocker Amazon,37.71186,-122.44505,Private room,,30,93,10/12/2023,0.73,5,185,0,City registration pending
5172959,"Sweet SF Penthouse - Bed+Bath, Sunsets, Yoga & Zen",2618348,Lindsay,,Presidio Heights,37.78477,-122.45097,Private room,125,30,44,4/15/2022,0.36,1,178,0,
5195922,Spacious Private Room in SF,26653520,Annie,,Outer Mission,37.71144,-122.44691,Private room,66,30,28,8/20/2025,0.23,5,270,3,City registration pending
5196070,Private room inlaw in san francisco,26653520,Annie,,Crocker Amazon,37.71156,-122.44494,Private room,67,30,32,12/21/2024,0.25,5,351,2,City registration pending
5196116,Spacious inlaw in San Francisco,26653520,Annie,,Crocker Amazon,37.70976,-122.44522,Private room,69,30,57,6/8/2025,0.45,5,121,2,City registration pending
5196233,San Francisco Private Studio,26653520,Annie,,Crocker Amazon,37.71123,-122.4449,Entire home/apt,53,30,65,8/3/2025,0.52,5,256,2,
5217164,Private and cozy 3 room In-Law Garden apartment.,26991996,Dale,,Bayview,37.72823,-122.39253,Entire home/apt,95,3,110,8/4/2025,0.87,1,333,6,1011867
